Pair_ID,Pair_label,Nigeria_status,Contig,Region,Genomic_start_POS,Genomic_end_POS,Distance_from_CEN_midpoint_Mb,FST,N_sites,Site_class,Background_median_FST,MAD_scale,Robust_threshold,Robust_outlier,FST_excess_over_median,robust_z,Low_site_count
Nigeria_Gombe_vs_Guinea_Siguiri_Dankakoro,NG_Gombe vs GN_Siguiri,With Nigeria_Gombe,X,X:9393109-10393108,9393109,10393108,14.5,0.0030158480931456,44499,0-fold,0.00174444596858355,0.0015898261412740074,0.006513924392405572,False,0.00127140212456205,0.7997114222459644,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:28200685-29200684,28200685,29200684,24.5,0.0551989504301694,40164,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,True,0.054563396383770994,57.90617945879993,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:29200685-30200684,29200685,30200684,23.5,0.0004301761881597,15604,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.00020537785823869997,-0.2179601693484647,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:30200685-31200684,30200685,31200684,22.5,0.0006210025578147,41533,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-1.455148858369999e-05,-0.015442973956273628,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:31200685-32200684,31200685,32200684,21.5,0.0016839211581014,31667,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0010483671117029999,1.1125944888400305,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:32200685-33200684,32200685,33200684,20.5,0.0014240373039646,8177,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0007884832575662,0.8367890571135305,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:33200685-34200684,33200685,34200684,19.5,0.0013122523994533,28262,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0006766983530549,0.7181557393506821,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:34200685-35200684,34200685,35200684,18.5,0.0006383192096461,31170,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,2.765163247700031e-06,0.002934568774421476,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:35200685-36200684,35200685,36200684,17.5,0.0,55922,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.0006355540463984,-0.6744907594765952,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:36200685-37200684,36200685,37200684,16.5,0.0,50124,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.0006355540463984,-0.6744907594765952,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:37200685-38200684,37200685,38200684,15.5,1.7412182850089137e-05,40318,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.0006181418635483109,-0.6560118330953447,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:38200685-39200684,38200685,39200684,14.5,0.0002627194081535,15162,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.00037283463824489997,-0.39567605577220555,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:39200685-40200684,39200685,40200684,13.5,0.0002760634751374,4046,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.00035949057126099995,-0.38151447513955655,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:40200685-41200684,40200685,41200684,12.5,0.0006355540463984,943,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0,0.0,True
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:41200685-42200684,41200685,42200684,11.5,0.0,25544,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.0006355540463984,-0.6744907594765952,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:42200685-43200684,42200685,43200684,10.5,0.0,20567,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.0006355540463984,-0.6744907594765952,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:43200685-44200684,43200685,44200684,9.5,0.001937968230765,58548,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0013024141843666001,1.3822055533194542,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:44200685-45200684,44200685,45200684,8.5,0.0,29111,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.0006355540463984,-0.6744907594765952,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:45200685-46200684,45200685,46200684,7.5,0.0029564328142735,32093,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0023208787678751,2.463065559362194,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:46200685-47200684,46200685,47200684,6.5,0.0010474773020397,27275,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0004119232556412999,0.43715940621894456,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:47200685-48200684,47200685,48200684,5.5,0.0,61531,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-0.0006355540463984,-0.6744907594765952,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:48200685-49200684,48200685,49200684,4.5,0.0005688244415355,46164,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,-6.672960486289996e-05,-0.07081774102235314,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:49200685-50200684,49200685,50200684,3.5,0.0060175006996987,43712,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,True,0.0053819466533003004,5.711667333751049,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:50200685-51200684,50200685,51200684,2.5,0.0020450350200757,34569,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0014094809736773,1.4958317043071325,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:51200685-52200684,51200685,52200684,1.5,0.0012677196613402,53535,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,False,0.0006321656149418001,0.6708947384622569,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,3R,3R:52200685-53200684,52200685,53200684,0.5,0.0110953533588894,11296,0-fold,0.0006355540463984,0.0009422724291902677,0.003462371333969203,True,0.010459799312490999,11.100610596745913,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:10393109-11393108,10393109,11393108,13.5,0.0,23410,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0016653699233301,-0.8503717445938559,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:11393109-12393108,11393109,12393108,12.5,0.0032477784435242,33914,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,0.0015824085201941002,0.8080099653096201,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:12393109-13393108,12393109,13393108,11.5,0.0037177528095327,24701,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,0.0020523828862026,1.0479884325188076,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:1393109-2393108,1393109,2393108,22.5,0.0017343045680174,46192,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,6.893464468729995e-05,0.03519943121614639,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:17393109-18393108,17393109,18393108,6.5,0.0021383150103508,26828,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,0.0004729450870207001,0.2414953777612856,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:18393109-19393108,18393109,19393108,5.5,0.0016483335215357,30246,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-1.7036401794400056e-05,-0.008699133155075173,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:19393109-20393108,19393109,20393108,4.5,0.0001905503820552,26297,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0014748195412749,-0.7530728450813132,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:20393109-21393108,20393109,21393108,3.5,0.0,4346,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0016653699233301,-0.8503717445938559,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:21393109-22393108,21393109,22393108,2.5,0.0162863251439931,4241,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,True,0.014620955220663,7.4657570215763975,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:22393109-23393108,22393109,23393108,1.5,0.0001826401679703,3779,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0014827297553598,-0.7571119612303768,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:23393109-24393108,23393109,24393108,0.5,0.0027305892274709,7769,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,0.0010652193041408,0.5439226356543948,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:2393109-3393108,2393109,3393108,21.5,0.0016824063251245,40663,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,1.7036401794400056e-05,0.008699133155075173,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:3393109-4393108,3393109,4393108,20.5,0.0009712418877747,21945,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0006941280355554,-0.3544358885660938,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:393109-1393108,393109,1393108,23.5,0.0007833865460258,54171,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0008819833773042999,-0.4503586457003494,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:4393109-5393108,4393109,5393108,19.5,0.0004983410458693,37899,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0011670288774607998,-0.5959086738718772,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:5393109-6393108,5393109,6393108,18.5,0.0,37847,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0016653699233301,-0.8503717445938559,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:6393109-7393108,6393109,7393108,17.5,0.0012747945345603,37169,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,-0.0003905753887698,-0.19943573502243717,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:7393109-8393108,7393109,8393108,16.5,0.0024526235717715,49696,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,0.0007872536484414001,0.4019877200161825,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:8393109-9393108,8393109,9393108,15.5,0.0097447576246227,23518,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,True,0.0080793877012926,4.125499637377866,False
Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe vs ML_Faladje,With Nigeria_Gombe,X,X:9393109-10393108,9393109,10393108,14.5,0.0049456551140876,44499,0-fold,0.0016653699233301,0.001958402232808774,0.007540576621756423,False,0.0032802851907575,1.6749803159960959,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:28200685-29200684,28200685,29200684,24.5,0.0016748395130472,40164,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,True,0.0014232504561761,3.815624149358222,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:29200685-30200684,29200685,30200684,23.5,0.0002383507462243,15604,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-1.3238310646799975e-05,-0.035490884672786015,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:30200685-31200684,30200685,31200684,22.5,0.000497089443349,41533,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.00024550038647790003,0.6581675061173835,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:31200685-32200684,31200685,32200684,21.5,0.0,31667,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:32200685-33200684,32200685,33200684,20.5,0.0006531708798531,8177,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.000401581822982,1.0766097386894686,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:33200685-34200684,33200685,34200684,19.5,0.0,28262,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:34200685-35200684,34200685,35200684,18.5,0.0002515890568711,31170,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.0,0.0,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:35200685-36200684,35200685,36200684,17.5,0.0008135474534167,55922,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.0005619583965456,1.5065669007793445,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:36200685-37200684,36200685,37200684,16.5,0.0006543595995997,50124,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.00040277054272860007,1.0797966041861657,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:37200685-38200684,37200685,38200684,15.5,0.0,40318,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:38200685-39200684,38200685,39200684,14.5,0.0,15162,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:39200685-40200684,39200685,40200684,13.5,0.0054313245501015,4046,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,True,0.0051797354932304005,13.886469348731712,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:40200685-41200684,40200685,41200684,12.5,0.0,943,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,True
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:41200685-42200684,41200685,42200684,11.5,0.0010578482183179,25544,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.0008062591614467999,2.1615183144385908,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:42200685-43200684,42200685,43200684,10.5,0.0,20567,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:43200685-44200684,43200685,44200684,9.5,0.0004354868235955,58548,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.00018389776672440004,0.4930156577022348,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:44200685-45200684,44200685,45200684,8.5,0.0005010231092312,29111,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.0002494340523601,0.6687133594283706,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:45200685-46200684,45200685,46200684,7.5,0.0012981841206191,32093,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.001046595063748,2.8058402388046506,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:46200685-47200684,46200685,47200684,6.5,0.0,27275,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:47200685-48200684,47200685,48200684,5.5,0.0,61531,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:48200685-49200684,48200685,49200684,4.5,0.0004332348338812,46164,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,0.0001816457770101,0.4869782478417975,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:49200685-50200684,49200685,50200684,3.5,0.0,43712,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:50200685-51200684,50200685,51200684,2.5,0.0,34569,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:51200685-52200684,51200685,52200684,1.5,0.0,53535,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,False,-0.0002515890568711,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,3R,3R:52200685-53200684,52200685,53200684,0.5,0.0035548556123291,11296,0-fold,0.0002515890568711,0.0003730059357170928,0.0013706068640223785,True,0.0033032665554580004,8.855801581568853,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:10393109-11393108,10393109,11393108,13.5,0.0006608036344542,23410,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00013847373629165,0.1788127692622542,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:11393109-12393108,11393109,12393108,12.5,0.0003233578101039,33914,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00019897208805864995,-0.25693500460423196,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:12393109-13393108,12393109,13393108,11.5,0.0007575427310545,24701,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00023521283289195,0.30373310594325015,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:1393109-2393108,1393109,2393108,22.5,0.0,46192,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00052232989816255,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:17393109-18393108,17393109,18393108,6.5,0.0021908933545374,26828,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00166856345637485,2.1546356754307974,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:18393109-19393108,18393109,19393108,5.5,0.0,30246,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00052232989816255,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:19393109-20393108,19393109,20393108,4.5,0.0026735037672811,26297,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00215117386911855,2.7778361948111945,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:20393109-21393108,20393109,21393108,3.5,0.0013657617760542,4346,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00084343187789165,1.0891335339737174,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:21393109-22393108,21393109,22393108,2.5,0.0018841882038346,4241,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00136185830567205,1.7585836960962025,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:22393109-23393108,22393109,23393108,1.5,0.0008962256632227,3779,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00037389576506015006,0.48281601230879856,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:23393109-24393108,23393109,24393108,0.5,0.0014017447343615,7769,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,0.00087941483619895,1.1355987525305775,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:2393109-3393108,2393109,3393108,21.5,7.966192013253982e-05,40663,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00044266797803001016,-0.5716223822296175,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:3393109-4393108,3393109,4393108,20.5,0.0,21945,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00052232989816255,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:393109-1393108,393109,1393108,23.5,0.0,54171,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00052232989816255,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:4393109-5393108,4393109,5393108,19.5,0.0003838561618709,37899,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00013847373629164995,-0.17881276926225412,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:5393109-6393108,5393109,6393108,18.5,0.0,37847,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00052232989816255,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:6393109-7393108,6393109,7393108,17.5,0.0,37169,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00052232989816255,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:7393109-8393108,7393109,8393108,16.5,0.0,49696,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,False,-0.00052232989816255,-0.6744907594765952,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:8393109-9393108,8393109,9393108,15.5,0.013081620214665,23518,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,True,0.01255929031650245,16.21795974893353,False
BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil vs GN_Siguiri,Without Nigeria,X,X:9393109-10393108,9393109,10393108,14.5,0.0037440247833892,44499,0-fold,0.00052232989816255,0.0007744063070157965,0.0028455488192099393,True,0.0032216948852266504,4.160212611957632,False
BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil vs ML_Faladje,Without Nigeria,3R,3R:28200685-29200684,28200685,29200684,24.5,0.0,40164,0-fold,3.242862968651179e-05,4.807868637322238e-05,0.00017666468880617894,False,-3.242862968651179e-05,-0.6744907594765952,False
